,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,employer,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
107,40040349,False,Data Analyst (Бизнес дата-стюард),"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '3529', 'name': 'Сбербанк', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/777774.png', '240': 'https://hhcdn.ru/employer-logo/3551988.png', '90': 'https://hhcdn.ru/employer-logo/3551987.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}",2020-10-26T14:32:10+0300,2020-10-26T14:32:10+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=40040349,,https://api.hh.ru/vacancies/40040349?host=hh.ru,https://hh.ru/vacancy/40040349,[],"{'requirement': 'Навыки работы с реляционными данными, профилирование данных, поиск и анализ данных, понимание прикладного значения данных. - Навыки быстрого изучения новых банковских...', 'responsibility': 'Подготовка данных (<highlighttext>data</highlighttext>-set) для разработки моделей по запросу от <highlighttext>Data</highlighttext>-<highlighttext>Scientists</highlighttext>. - Взаимодействие с <highlighttext>Data</highlighttext> Analytics смежных Бизнес Блоков и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
108,39996710,False,Data scientist (Департамент кибербезопасности),"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '3529', 'name': 'Сбербанк', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/777774.png', '240': 'https://hhcdn.ru/employer-logo/3551988.png', '90': 'https://hhcdn.ru/employer-logo/3551987.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}",2020-10-23T10:47:08+0300,2020-10-23T10:47:08+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39996710,,https://api.hh.ru/vacancies/39996710?host=hh.ru,https://hh.ru/vacancy/39996710,[],"{'requirement': 'Уверенное владение Python для проведения <highlighttext>аналитики</highlighttext> данных (загрузка, обработка и визуализация данных). Знание и опыт работы со стэком технологий Python...', 'responsibility': 'Анализ данных на уровень конфиденциальности. Разработка, тестирование и валидация моделей машинного обучения (преимущественно в NLP). Сопровождение и мониторинг работы моделей...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
109,38426832,False,Senior Data Scientist в NLP лабораторию,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '41862', 'name': 'СКБ Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/665820.jpg', '240': 'https://hhcdn.ru/employer-logo/3104413.jpeg', '90': 'https://hhcdn.ru/employer-logo/3104412.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'trusted': True}",2020-10-23T18:44:21+0300,2020-10-23T18:44:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38426832,,https://api.hh.ru/vacancies/38426832?host=hh.ru,https://hh.ru/vacancy/38426832,[],"{'requirement': 'Понимание архитектур нейронных сетей, их слоев, модулей, loss-функций: RNN, CNN, Transformer, BERT. Transfer learning в NLP, distance metric learning. ', 'responsibility': 'Структурировать NLP задачи в прикладных командах <highlighttext>Data</highlighttext> Science Контура. Проверять State Of The Art алгоритмов на данных и задачах компании. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
110,38595162,False,Data scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Варшавское шоссе', 'building': '9с1Б', 'description': None, 'lat': 55.7003499414, 'lng': 37.6243595351, 'raw': 'Москва, Варшавское шоссе, 9с1Б', 'metro': {'station_name': 'Тульская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.142', 'line_id': '9', 'lat': 55.70961, 'lng': 37.622569}, 'metro_stations': [{'station_name': 'Тульская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.142', 'line_id': '9', 'lat': 55.70961, 'lng': 37.622569}], 'id': '1116398'}",,,"{'id': '1220357', 'name': 'Мокка', 'url': 'https://api.hh.ru/employers/1220357', 'alternate_url': 'https://hh.ru/employer/1220357', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/733406.jpeg', '240': 'https://hhcdn.ru/employer-logo/3374701.jpeg', '90': 'https://hhcdn.ru/employer-logo/3374700.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1220357', 'trusted': True}",2020-10-21T09:36:56+0300,2020-10-21T09:36:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38595162,,https://api.hh.ru/vacancies/38595162?host=hh.ru,https://hh.ru/vacancy/38595162,[],"{'requirement': 'Обладаешь опытом 2-3 года решения аналогичных задач. Тебе нравится живая <highlighttext>аналитика</highlighttext>, ты понимаешь зачем она нужна бизнесу. ', 'responsibility': 'Разработка моделей оценки риска по клиентам компании на разных участках бизнес-процесса: решение по кредитной заявке, поведенческие модели, вероятность мошенничества...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
111,36815680,False,Senior data science,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '49357', 'name': 'МАГНИТ, Розничная сеть', 'url': 'https://api.hh.ru/employers/49357', 'alternate_url': 'https://hh.ru/employer/49357', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/626117.jpg', '240': 'https://hhcdn.ru/employer-logo/2945621.jpeg', '90': 'https://hhcdn.ru/employer-logo/2945620.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=49357', 'trusted': True}",2020-10-26T15:39:47+0300,2020-10-26T15:39:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=36815680,,https://api.hh.ru/vacancies/36815680?host=hh.ru,https://hh.ru/vacancy/36815680,[],"{'requirement': 'Умение писать понятный и воспроизводимый код. Опыт работы с данными (на примере минимум 3х библиотек python). Опыт работы с...', 'responsibility': 'Объемы в Hadoop (в разработке) 1,5 ПБ. Прототипы <highlighttext>аналитики</highlighttext> в реальном времени, высоконагруженные сервисы. Участие в разработке цифровых продуктов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
112,39071271,False,Ведущий data scientist,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 140000, 'to': 140000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Стартовая улица', 'building': '8', 'description': None, 'lat': 59.807373, 'lng': 30.314575, 'raw': 'Санкт-Петербург, Стартовая улица, 8', 'metro': {'station_name': 'Звёздная', 'line_name': 'Московско-Петроградская', 'station_id': '15.225', 'line_id': '15', 'lat': 59.833241, 'lng': 30.349428}, 'metro_stations': [{'station_name': 'Звёздная', 'line_name': 'Московско-Петроградская', 'station_id': '15.225', 'line_id': '15', 'lat': 59.833241, 'lng': 30.349428}, {'station_name': 'Московская', 'line_name': 'Московско-Петроградская', 'station_id': '15.224', 'line_id': '15', 'lat': 59.848873, 'lng': 30.321483}, {'station_name': 'Проспект Ветеранов', 'line_name': 'Кировско-Выборгская', 'station_id': '14.208', 'line_id': '14', 'lat': 59.84211, 'lng': 30.250588}], 'id': '1969884'}",,,"{'id': '29413', 'name': 'Деловые Линии', 'url': 'https://api.hh.ru/employers/29413', 'alternate_url': 'https://hh.ru/employer/29413', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/868217.png', '240': 'https://hhcdn.ru/employer-logo/868218.png', 'original': 'https://hhcdn.ru/employer-logo-original/225857.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=29413', 'trusted': True}",2020-10-20T10:04:44+0300,2020-10-20T10:04:44+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39071271,,https://api.hh.ru/vacancies/39071271?host=hh.ru,https://hh.ru/vacancy/39071271,[],"{'requirement': 'Образование высшее (желательно экономико-математическое либо техническое). Опыт работы в аналогичной должности от 2-х лет. Опыт самостоятельной реализации проектов...', 'responsibility': 'Разработка и внедрение прототипов моделей воронок продаж, ценообразования, скоринга по скидкам, сегментации клиентов, на основании проведенной <highlighttext>аналитики</highlighttext> и методов математического...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
113,38873532,False,Аналитик / data scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '23040', 'name': 'Банк Открытие', 'url': 'https://api.hh.ru/employers/23040', 'alternate_url': 'https://hh.ru/employer/23040', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3383021.jpeg', '240': 'https://hhcdn.ru/employer-logo/3383022.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/735511.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=23040', 'trusted': True}",2020-10-19T19:46:52+0300,2020-10-19T19:46:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38873532,,https://api.hh.ru/vacancies/38873532?host=hh.ru,https://hh.ru/vacancy/38873532,[],"{'requirement': 'Знание SQL. Глубокое понимание классического machine learning. <highlighttext>Data</highlighttext>-стек Python (pandas, numpy, sklearn, keras). Понимание преимуществ и недостатков ML моделей.', 'responsibility': 'Формализация требований к сбору обучающей выборки. Генерация и проверка гипотез. Построение и оптимизация пайплайнов от признаков до обучения моделей. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
114,38951233,False,Аналитик / Data scientist,,False,False,"{'id': '26', 'name': 'Воронеж', 'url': 'https://api.hh.ru/areas/26'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Воронеж', 'street': 'Кольцовская улица', 'building': '9А', 'description': None, 'lat': 51.675578, 'lng': 39.203287, 'raw': 'Воронеж, Кольцовская улица, 9А', 'metro': None, 'metro_stations': [], 'id': '821740'}",,,"{'id': '947764', 'name': 'Группа Компаний Бико', 'url': 'https://api.hh.ru/employers/947764', 'alternate_url': 'https://hh.ru/employer/947764', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3377953.jpeg', '240': 'https://hhcdn.ru/employer-logo/3377954.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/734244.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=947764', 'trusted': True}",2020-10-20T09:41:11+0300,2020-10-20T09:41:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38951233,,https://api.hh.ru/vacancies/38951233?host=hh.ru,https://hh.ru/vacancy/38951233,[],"{'requirement': 'Знание инструментов статистического анализа и <highlighttext>Data</highlighttext> Science: Refine, Orange, язык программирования R, Pentaho, <highlighttext>Data</highlighttext> wrapper, Google Fusion. Знание основ математического...', 'responsibility': '15 лет на рынке. 180 человек в штате. 6 филиалов в России. Официальные разработчики программных продуктов для работы в тендерном...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
115,39912809,False,Data Scientist (клиентская аналитика),"{'id': 'mgfn-3127-it', 'name': 'МегаФон, IT'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': None, 'metro': {'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, 'metro_stations': [{'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, {'station_name': 'Новослободская', 'line_name': 'Кольцевая', 'station_id': '5.82', 'line_id': '5', 'lat': 55.779606, 'lng': 37.601252}, {'station_name': 'Чеховская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.123', 'line_id': '9', 'lat': 55.765747, 'lng': 37.608493}], 'id': '816788'}",,,"{'id': '3127', 'name': 'МегаФон', 'url': 'https://api.hh.ru/employers/3127', 'alternate_url': 'https://hh.ru/employer/3127', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/107843.png', '240': 'https://hhcdn.ru/employer-logo/1234770.png', '90': 'https://hhcdn.ru/employer-logo/1234769.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3127', 'trusted': True}",2020-10-19T20:11:28+0300,2020-10-19T20:11:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39912809,,https://api.hh.ru/vacancies/39912809?host=hh.ru,https://hh.ru/vacancy/39912809,[],"{'requirement': 'Опыт работы в телекоммуникациях, банках или цифровых индустриях будет преимуществом. Успехи в соревнованиях по <highlighttext>data</highlighttext> mining будет плюсом (например, Kaggle).', 'responsibility': 'Разрабатывать комплексные аналитические модели для решения бизнес-задач на основе методов машинного обучения. Формировать гипотезы для решения задач и определение...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
116,39939532,False,Data Scientist (Computer Vision),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Головинское шоссе', 'building': '5', 'description': None, 'lat': 55.84024, 'lng': 37.492024, 'raw': 'Москва, Головинское шоссе, 5', 'metro': {'station_name': 'Водный стадион', 'line_name': 'Замоскворецкая', 'station_id': '2.29', 'line_id': '2', 'lat': 55.838978, 'lng': 37.487515}, 'metro_stations': [{'station_name': 'Водный стадион', 'line_name': 'Замоскворецкая', 'station_id': '2.29', 'line_id': '2', 'lat': 55.838978, 'lng': 37.487515}], 'id': '643441'}",,,"{'id': '78638', 'name': 'Тинькофф', 'url': 'https://api.hh.ru/employers/78638', 'alternate_url': 'https://hh.ru/employer/78638', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3452962.png', '90': 'https://hhcdn.ru/employer-logo/3452961.png', 'original': 'https://hhcdn.ru/employer-logo-original/753000.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=78638', 'trusted': True}",2020-10-20T17:59:27+0300,2020-10-20T17:59:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39939532,,https://api.hh.ru/vacancies/39939532?host=hh.ru,https://hh.ru/vacancy/39939532,[],"{'requirement': 'Знание и опыт применения современных CV алгоритмов. Общая подготовка ML и DL. Уверенный Python. Опыт работы с OpenCV, Pytorch / TF. ', 'responsibility': 'Адаптировать под смежные бизнес-задачи. Дообучать на специфических потоках данных. Оценка качества фото, выделение лучшего кадра. Возможны задачи по <highlighttext>аналитике</highlighttext>...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
117,39406328,False,Data scientist (аналитик/ моделист) центра резервирования и планирования,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '23040', 'name': 'Банк Открытие', 'url': 'https://api.hh.ru/employers/23040', 'alternate_url': 'https://hh.ru/employer/23040', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3383021.jpeg', '240': 'https://hhcdn.ru/employer-logo/3383022.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/735511.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=23040', 'trusted': True}",2020-10-19T19:46:51+0300,2020-10-19T19:46:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39406328,,https://api.hh.ru/vacancies/39406328?host=hh.ru,https://hh.ru/vacancy/39406328,[],"{'requirement': 'Высшее математическое или техническое образование. Знание языка программирования R/SQL/SAS. Знание риск-метрик и базовое понимание процесса резервирования по...', 'responsibility': 'Участие в разработке моделей PD, LGD. Подготовка презентационных материалов по защите моделей и методологическое сопровождение. Расчет экономического капитала.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
118,39886616,False,Аналитик / Data scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '6528', 'name': 'dentsu', 'url': 'https://api.hh.ru/employers/6528', 'alternate_url': 'https://hh.ru/employer/6528', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3574556.jpeg', '90': 'https://hhcdn.ru/employer-logo/3574555.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/783416.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6528', 'trusted': True}",2020-10-19T10:15:16+0300,2020-10-19T10:15:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39886616,,https://api.hh.ru/vacancies/39886616?host=hh.ru,https://hh.ru/vacancy/39886616,[],"{'requirement': 'Знание основ мат. статистики и теории вероятности. Уверенное владение R или Python (pandas/numpy/sklearn). Аналогичный опыт работы от 2...', 'responsibility': 'Разработка математических моделей оценки эффективности рекламы. Разработка предиктивных моделей на основе анализа больших массивов данных. Построение стратегических прогнозов и рекомендаций...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
119,40070207,False,Business Analyst,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '2618793', 'name': 'Перфект Арт', 'url': 'https://api.hh.ru/employers/2618793', 'alternate_url': 'https://hh.ru/employer/2618793', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2664426.png', '90': 'https://hhcdn.ru/employer-logo/2664425.png', 'original': 'https://hhcdn.ru/employer-logo-original/555738.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2618793', 'trusted': True}",2020-10-27T16:18:55+0300,2020-10-27T16:18:55+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=40070207,,https://api.hh.ru/vacancies/40070207?host=hh.ru,https://hh.ru/vacancy/40070207,[],"{'requirement': 'Experience in <highlighttext>Data</highlighttext> Lakes, <highlighttext>Data</highlighttext> Warehouses, <highlighttext>Data</highlighttext> Analytics, Business Intelligence, Advanced Analytics, <highlighttext>Data</highlighttext> Science. Experience in business areas: finance, logistics...', 'responsibility': 'Business requirements elicitation, analysis, documentation. <highlighttext>Data</highlighttext> Sources identification and analysis. Detailed solution requirements analysis, communication. Participation in solution architecture design...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
120,38372415,False,Team Lead Data Scientist в Контур.Фокус,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '41862', 'name': 'СКБ Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/665820.jpg', '240': 'https://hhcdn.ru/employer-logo/3104413.jpeg', '90': 'https://hhcdn.ru/employer-logo/3104412.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'trusted': True}",2020-10-23T18:44:20+0300,2020-10-23T18:44:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38372415,,https://api.hh.ru/vacancies/38372415?host=hh.ru,https://hh.ru/vacancy/38372415,[],"{'requirement': 'Опыт управления командой. Опыт фича-лидерства. Опыт наставничества. Желание помогать коллегам с решением задачи. Умение быстро разбираться в новой бизнес...', 'responsibility': 'Получить актуальную информацию о поставщиках и клиентах. Оценить возможные риски. Найти новых клиентов. Сбор большого количества структурированной и неструктурированной информации...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
121,39906734,False,Data Scientist (Комплаенс),"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '3529', 'name': 'Сбербанк', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/777774.png', '240': 'https://hhcdn.ru/employer-logo/3551988.png', '90': 'https://hhcdn.ru/employer-logo/3551987.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}",2020-10-19T16:17:42+0300,2020-10-19T16:17:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39906734,,https://api.hh.ru/vacancies/39906734?host=hh.ru,https://hh.ru/vacancy/39906734,[],"{'requirement': 'Высшее техническое/экономико-математическое образование. Опыт работы с базами данных (SQL). Уверенные навыки работы с Python (numpy, scipy, pandas, scikit...', 'responsibility': 'Предобработка данных. Разработка моделей (классификация/регрессия). Обсуждение при постановке и утверждение задач у заказчиков. Статистический анализ данных и гипотез. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
122,39920153,False,Главный специалист по исследованию данных (Data scientist / research),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '2406247', 'name': 'Selecty', 'url': 'https://api.hh.ru/employers/2406247', 'alternate_url': 'https://hh.ru/employer/2406247', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2390697.jpeg', '90': 'https://hhcdn.ru/employer-logo/2390696.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/487211.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2406247', 'trusted': True}",2020-10-20T10:07:47+0300,2020-10-20T10:07:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39920153,,https://api.hh.ru/vacancies/39920153?host=hh.ru,https://hh.ru/vacancy/39920153,[],"{'requirement': 'Знания в процессов разведки и добычи нефти и газа-желательно. Знание основных статистических моделей и методов машинного обучения для решения...', 'responsibility': 'Аналитические задачи: ⁃ Анализ эффективности процессов добычи и разведки, сбор данных по ним, определение потенциальных областей применения предиктивной и предписывающей <highlighttext>аналитики</highlighttext>. ⁃ '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
123,39924227,False,Senior Data Scientist/Lead Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Фридриха Энгельса', 'building': '75с11', 'description': None, 'lat': 55.778284, 'lng': 37.694037, 'raw': 'Москва, улица Фридриха Энгельса, 75с11', 'metro': {'station_name': 'Электрозаводская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.161', 'line_id': '3', 'lat': 55.782057, 'lng': 37.7053}, 'metro_stations': [{'station_name': 'Электрозаводская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.161', 'line_id': '3', 'lat': 55.782057, 'lng': 37.7053}], 'id': '939212'}",,,"{'id': '39563', 'name': 'Группа компаний SRG', 'url': 'https://api.hh.ru/employers/39563', 'alternate_url': 'https://hh.ru/employer/39563', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3168565.png', '90': 'https://hhcdn.ru/employer-logo/3168564.png', 'original': 'https://hhcdn.ru/employer-logo-original/681858.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=39563', 'trusted': True}",2020-10-20T11:27:13+0300,2020-10-20T11:27:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39924227,,https://api.hh.ru/vacancies/39924227?host=hh.ru,https://hh.ru/vacancy/39924227,[],"{'requirement': 'Знание Python или Java, или С++ (в области машинного обучения). Знание стандартных алгоритмов, структур данных, математики. Знание современных методов машинного...', 'responsibility': 'Разработка архитектурных решений, подбор нужных алгоритмов для улучшения качества автоматической оценки недвижимости: задачи регрессии, задачи классификации, кластеризационные алгоритмы. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
124,39912495,False,Ведущий аналитик (Team Lead Data Scientist),"{'id': 'severstal-6041-MAIN', 'name': 'Северсталь. Управляющая компания'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '6041', 'name': 'Северсталь, Москва', 'url': 'https://api.hh.ru/employers/6041', 'alternate_url': 'https://hh.ru/employer/6041', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/230978.bmp', '240': 'https://hhcdn.ru/employer-logo/383525.png', '90': 'https://hhcdn.ru/employer-logo/310668.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6041', 'trusted': True}",2020-10-19T19:31:50+0300,2020-10-19T19:31:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39912495,,https://api.hh.ru/vacancies/39912495?host=hh.ru,https://hh.ru/vacancy/39912495,[],"{'requirement': 'Приветствуется успешное участие в чемпионатах по машинному обучению. 2+ года в <highlighttext>data</highlighttext> science. Опыт успешного вывода проектов в продакшн.', 'responsibility': 'Курировать проекты в рамках своего блока. Применять анализ данных, алгоритмы машинного обучения и оптимизации для решения производственных задач. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
